2021-10-07 13:11:00.000;NGV1;1;5.53500
2021-10-07 13:11:00.000;NGV1;4;5.53500
2021-10-07 19:48:00.000;NGV1;-6;5.56500
2021-10-07 19:51:00.000;GZZ1;8;37778.00000
2021-10-07 19:51:00.000;GZZ1;1;37778.00000
2021-10-07 19:51:00.000;GZZ1;1;37778.00000
2021-10-07 20:21:00.000;GZZ1;-12;37900.00000
2021-10-07 20:21:00.000;GZZ1;-6;37900.00000
2021-10-07 20:21:00.000;GZZ1;-2;37900.00000
2021-10-07 21:55:00.000;GZZ1;10;37640.00000
2021-10-07 21:57:00.000;NGV1;-7;5.75000
2021-10-08 23:00:00.000;NGV1;7;5.60500
2021-10-08 23:00:00.000;BRX1;6;82.54000
2021-10-11 07:00:00.000;BRX1;-6;83.15000
2021-10-11 22:52:00.000;NGV1;-5;5.41000
2021-10-12 10:04:00.000;NGV1;1;5.26000
2021-10-12 10:04:00.000;NGV1;4;5.26000
2021-10-12 14:28:00.000;GZZ1;-10;37075.00000
2021-10-12 17:08:00.000;GZZ1;8;36800.00000
2021-10-12 17:08:00.000;GZZ1;2;36800.00000
2021-10-12 20:34:00.000;NGV1;7;5.47500
2021-10-12 21:28:00.000;NGV1;-6;5.50500
2021-10-12 21:28:00.000;NGV1;-1;5.50500
2021-10-12 22:34:00.000;NGV1;-7;5.49000
2021-10-13 15:04:00.000;SRZ1;24;38000.00000
2021-10-13 16:10:00.000;SRZ1;-11;38030.00000
2021-10-13 16:10:00.000;SRZ1;-13;38030.00000
2021-10-13 17:58:00.000;NGV1;7;5.38500
2021-10-13 18:03:00.000;SiZ1;-15;72880.00000
2021-10-13 21:51:00.000;SiZ1;7;72870.00000
2021-10-13 21:51:00.000;SiZ1;8;72870.00000
2021-10-13 21:52:00.000;GZZ1;-7;36725.00000
2021-10-13 21:53:00.000;NGV1;-5;5.61500
2021-10-14 13:57:00.000;SRZ1;2;38245.00000
2021-10-15 17:59:00.000;NGV1;5;5.58500
2021-10-15 17:59:00.000;SiZ1;-10;71770.00000
2021-10-15 18:44:00.000;SiZ1;10;71760.00000
2021-10-15 19:08:00.000;NGV1;-1;5.55000
2021-10-15 19:08:00.000;NGV1;-3;5.55000
2021-10-15 19:08:00.000;NGV1;-2;5.55000
2021-10-15 21:30:00.000;NGV1;6;5.41000
2021-10-15 21:30:00.000;BRX1;-6;84.90000
2021-10-18 14:29:00.000;GZZ1;-1;36906.00000
2021-10-18 18:25:00.000;BRX1;6;84.70000
2021-10-18 18:28:00.000;SFZ1;10;446.44000
2021-10-18 19:05:00.000;NGV1;4;5.13500
2021-10-18 19:50:00.000;GZZ1;13;37100.00000
2021-10-18 19:50:00.000;GZZ1;1;37100.00000
2021-10-18 19:50:00.000;GZZ1;2;37100.00000
2021-10-18 20:04:00.000;SRZ1;10;37000.00000
2021-10-18 21:00:00.000;NGV1;4;5.03000
2021-10-18 22:50:00.000;SFZ1;-9;447.00000
2021-10-18 22:50:00.000;SFZ1;-1;447.00000
2021-10-18 23:19:00.000;GZZ1;1;36880.00000
2021-10-19 09:59:00.000;SRZ1;9;37050.00000
2021-10-19 15:29:00.000;SRZ1;-5;37570.00000
2021-10-19 15:29:00.000;SRZ1;-1;37570.00000
2021-10-19 15:29:00.000;SRZ1;-3;37570.00000
2021-10-19 17:57:00.000;BRX1;5;84.70000
2021-10-19 18:37:00.000;BRX1;-5;85.10000
2021-10-19 20:39:00.000;SRZ1;1;37685.00000
2021-10-19 20:40:00.000;SRZ1;9;37685.00000
2021-10-20 07:00:00.000;GZZ1;-9;37400.00000
2021-10-20 14:32:00.000;TTZ1;-2;58202.00000
2021-10-20 14:32:00.000;TTZ1;-1;58201.00000
2021-10-20 14:32:00.000;TTZ1;-2;58200.00000
2021-10-20 16:03:00.000;TTZ1;3;57900.00000
2021-10-20 16:03:00.000;TTZ1;2;57900.00000
2021-10-20 17:01:00.000;SiZ1;-10;71785.00000
2021-10-20 18:45:00.000;SiZ1;10;71655.00000
2021-10-20 19:13:00.000;GZZ1;5;37470.00000
2021-10-20 19:13:00.000;GZZ1;5;37470.00000
2021-10-20 20:21:00.000;NGV1;-4;5.16400
2021-10-20 20:42:00.000;NGV1;-1;5.19500
2021-10-20 20:42:00.000;NGV1;-3;5.19500
2021-10-20 21:52:00.000;GZZ1;-10;37499.00000
2021-10-21 10:00:00.000;GZZ1;-15;37360.00000
2021-10-21 10:03:00.000;SRZ1;-20;37225.00000
2021-10-21 14:15:00.000;MMZ1;-2;4284.25000
2021-10-21 14:15:00.000;MMZ1;-5;4284.25000
2021-10-21 17:17:00.000;MMZ1;2;4264.00000
2021-10-21 17:17:00.000;MMZ1;2;4264.00000
2021-10-21 17:17:00.000;MMZ1;2;4264.00000
2021-10-21 17:17:00.000;MMZ1;1;4264.00000
2021-10-21 17:46:00.000;GZZ1;10;36740.00000
2021-10-21 17:46:00.000;GZZ1;4;36740.00000
2021-10-21 17:46:00.000;GZZ1;1;36740.00000
2021-10-21 17:55:00.000;SRZ1;10;36850.00000
2021-10-21 18:03:00.000;NGV1;-7;5.04500
2021-10-21 18:18:00.000;GZZ1;-10;36670.00000
2021-10-21 18:18:00.000;GZZ1;-5;36670.00000
2021-10-21 21:15:00.000;GZZ1;-1;36840.00000
2021-10-21 21:16:00.000;GZZ1;-9;36840.00000
2021-10-22 07:00:00.000;GZZ1;10;36690.00000
2021-10-22 09:15:00.000;GZZ1;15;36510.00000
2021-10-22 11:23:00.000;SRZ1;20;36920.00000
2021-10-22 13:36:00.000;NGV1;2;5.17500
2021-10-22 13:36:00.000;NGV1;2;5.17600
2021-10-22 13:36:00.000;NGV1;3;5.17600
2021-10-22 13:38:00.000;SiZ1;2;70879.00000
2021-10-22 13:38:00.000;SiZ1;1;70879.00000
2021-10-22 13:38:00.000;SiZ1;4;70879.00000
2021-10-22 13:38:00.000;SiZ1;1;70879.00000
2021-10-22 13:38:00.000;SiZ1;5;70880.00000
2021-10-22 13:38:00.000;SiZ1;1;70880.00000
2021-10-22 13:38:00.000;SiZ1;1;70880.00000
2021-10-22 13:38:00.000;SiZ1;4;70880.00000
